12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	0.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	0.45	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	0.90	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	1.35	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	1.80	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	2.25	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	2.70	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	3.15	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	3.60	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	4.05	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	4.50	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	4.95	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	5.40	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	5.85	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	6.30	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	6.75	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	7.20	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	7.65	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	8.10	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	8.55	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	9.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	9.45	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	9.90	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	10.35	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	10.80	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	11.25	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	11.70	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	12.15	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	12.60	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	13.05	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	13.50	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	13.95	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	14.40	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	14.85	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	15.30	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	15.75	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	16.20	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	16.65	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	17.10	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	17.55	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	18.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	18.45	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	18.90	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	19.35	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	19.80	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	20.25	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	20.70	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	21.15	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	21.60	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	22.05	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	22.50	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	22.95	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	23.40	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	23.85	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	24.30	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	24.75	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	25.20	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	25.65	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	26.10	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	26.55	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	27.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	27.45	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	27.90	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	28.35	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	28.80	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	29.25	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	29.70	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	30.15	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	30.60	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	31.05	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	31.50	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	31.95	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	32.40	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	32.85	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	33.30	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	33.75	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	34.20	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	34.65	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	35.10	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	35.55	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	36.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	36.45	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	36.90	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	37.35	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	37.80	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	38.25	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	38.70	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	39.15	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	39.60	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	40.05	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	40.50	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	40.95	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	41.40	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	41.85	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	42.30	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	42.75	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.20	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.65	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.10	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.55	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	45.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	45.00	0.00
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.99	0.79
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.97	1.57
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.94	2.36
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.89	3.14
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.83	3.92
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.75	4.70
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.66	5.48
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.56	6.26
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.45	7.04
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.32	7.81
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.17	8.59
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	44.02	9.36
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.85	10.12
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.66	10.89
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.47	11.65
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.26	12.40
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	43.03	13.16
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	42.80	13.91
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	42.55	14.65
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	42.29	15.39
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	42.01	16.13
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	41.72	16.86
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	41.42	17.58
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	41.11	18.30
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	40.78	19.02
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	40.45	19.73
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	40.10	20.43
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	39.73	21.13
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	39.36	21.82
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	38.97	22.50
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	38.57	23.18
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	38.16	23.85
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	37.74	24.51
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	37.31	25.16
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	36.86	25.81
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	36.41	26.45
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	35.94	27.08
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	35.46	27.70
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	34.97	28.32
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	34.47	28.93
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	33.96	29.52
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	33.44	30.11
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	32.91	30.69
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	32.37	31.26
12.613	77.727	43.53	98.854	0.0	0.0	12.613	77.727	43.53	98.854	0.0	0.0	31.82	31.82
